duration,protocol_type,src_bytes,dst_bytes,wrong_fragment,count,label
6.033,icmp,405.25,338.93,0,9,benign
5.628,udp,208.8,306.47,0,6,benign
5.91,tcp,272.45,216.34,0,10,benign
5.025,udp,170.03,194.16,0,13,benign
4.458,tcp,209.26,282.76,0,2,benign
3.973,icmp,212.37,160.73,0,5,benign
6.855,icmp,203.25,213.18,0,2,benign
1.821,udp,171.95,130.79,0,5,benign
5.061,tcp,271.59,334.03,0,4,benign
7.464,icmp,193.79,190.93,0,3,benign
7.491,tcp,220.46,258.96,0,4,benign
3.542,udp,251.97,175.33,0,4,benign
6.935,icmp,403.67,276.9,0,5,benign
6.625,icmp,248.15,166.18,0,6,benign
6.228,udp,425.32,285.83,0,8,r2l
2.927,tcp,274.29,211.15,0,6,benign
1.753,tcp,75.8,57.5,0,8,probe
5.554,icmp,355.56,280.68,0,4,benign
3.195,icmp,232.37,203.21,0,8,benign
0.472,tcp,1.86,1.29,0,6,worm
5.726,tcp,231.14,325.77,0,5,benign
15.923,icmp,1346.14,1174.84,0,4,u2r
0.603,tcp,37.7,31.88,0,22,dos
5.969,udp,187.87,200.76,0,1,benign
4.008,tcp,77.51,94.68,0,4,probe
2.395,udp,101.74,115.4,0,5,benign
2.846,udp,158.99,120.09,0,3,probe
0.126,udp,23.15,19.25,0,25,dos
7.129,udp,482.43,679.11,0,2,r2l
0.336,udp,21.87,18.63,0,27,dos
10.43,udp,1125.58,1257.68,0,9,u2r
4.042,udp,236.78,303.38,0,3,benign
0.85,icmp,20.07,17.67,0,27,dos
3.247,tcp,133.36,134.83,0,4,probe
0.616,udp,26.38,33.08,0,21,dos
2.845,tcp,197.07,289.12,0,10,benign
0.699,tcp,29.34,33.91,1,16,dos
3.717,tcp,195.25,256.55,0,2,benign
5.861,icmp,302.34,237.49,0,5,benign
4.717,udp,246.0,224.75,0,5,benign
5.97,icmp,297.15,333.03,0,5,benign
0.472,udp,27.09,35.27,0,20,dos
5.839,icmp,242.9,361.3,0,8,benign
8.595,udp,160.05,198.16,0,5,benign
3.225,icmp,272.07,233.99,0,5,benign
7.672,udp,269.73,183.43,0,4,benign
5.461,udp,214.94,169.46,0,3,benign
5.732,udp,402.21,412.3,0,9,r2l
3.712,udp,125.24,110.29,0,3,benign
5.875,icmp,165.19,184.73,0,4,benign
0.505,tcp,25.01,24.26,0,11,dos
0.28,icmp,27.25,28.37,0,21,dos
3.529,tcp,102.31,108.92,0,4,probe
6.352,tcp,229.61,292.32,0,10,benign
6.096,udp,233.65,240.95,0,1,benign
4.086,tcp,169.02,236.73,0,4,benign
4.652,udp,287.95,250.55,0,7,benign
0.344,icmp,5.42,6.79,0,6,worm
1.118,icmp,38.92,57.4,0,27,dos
6.689,tcp,207.72,310.99,0,2,benign
0.225,udp,7.45,6.29,0,6,worm
8.204,tcp,171.72,204.66,0,6,benign
0.929,tcp,29.68,29.94,0,24,dos
0.514,udp,20.45,28.96,0,14,dos
5.023,udp,191.34,191.25,0,2,benign
0.782,icmp,26.99,31.4,0,25,dos
5.157,icmp,191.4,208.69,0,0,benign
0.215,udp,50.8,50.43,1,20,dos
2.995,icmp,317.1,260.45,0,4,benign
3.797,icmp,262.26,298.09,0,1,benign
5.202,udp,145.16,112.79,0,5,probe
2.938,tcp,231.67,237.69,0,3,benign
7.921,icmp,480.92,570.77,0,7,r2l
0.152,tcp,19.47,23.87,0,16,dos
7.714,icmp,146.21,107.3,0,3,benign
18.755,tcp,752.55,974.79,0,9,u2r
3.779,udp,96.65,71.16,0,2,probe
5.035,udp,298.61,235.74,0,4,benign
0.299,icmp,21.35,21.28,0,15,dos
6.993,icmp,227.36,156.97,0,1,benign
5.473,udp,393.33,567.45,0,5,r2l
5.51,udp,321.71,241.35,0,2,benign
5.121,udp,206.12,232.33,0,9,benign
9.9,udp,279.02,370.12,1,3,r2l
5.598,tcp,1040.39,745.56,0,8,u2r
7.736,udp,269.46,205.81,0,6,benign
5.654,udp,340.94,343.46,0,7,benign
3.276,icmp,106.64,116.31,0,7,benign
3.79,udp,255.94,322.99,1,4,benign
4.545,udp,226.87,314.45,0,5,benign
7.963,udp,182.54,125.19,0,7,benign
9.785,udp,208.86,297.77,0,5,benign
3.819,icmp,384.78,341.7,0,2,benign
9.627,tcp,435.29,571.76,0,5,r2l
3.212,udp,115.18,172.12,0,3,probe
9.562,udp,249.51,312.33,0,6,r2l
6.659,udp,436.72,313.95,0,8,benign
5.39,udp,282.65,263.05,0,5,benign
4.061,icmp,158.84,166.9,0,6,benign
5.262,icmp,277.87,235.03,0,6,benign
5.406,tcp,239.28,191.48,0,5,benign
8.151,tcp,217.08,241.69,0,8,benign
2.954,icmp,116.4,93.86,0,9,probe
8.754,udp,672.14,617.93,0,8,r2l
3.164,icmp,87.95,87.17,0,7,probe
4.64,udp,255.48,245.63,0,3,benign
5.028,udp,88.47,130.7,0,6,benign
6.251,icmp,149.32,161.86,0,4,benign
3.511,icmp,264.67,393.51,0,11,benign
7.629,tcp,536.75,772.96,0,7,r2l
0.489,tcp,26.48,29.04,0,29,dos
2.544,tcp,110.68,74.7,0,4,probe
0.248,udp,33.03,23.42,0,17,dos
1.032,icmp,333.76,462.54,0,5,benign
1.172,icmp,254.02,289.3,0,3,benign
3.924,icmp,93.5,83.21,0,5,probe
2.326,udp,134.44,106.83,0,5,probe
0.434,icmp,34.7,33.11,0,18,dos
5.962,udp,476.03,341.32,0,5,benign
3.224,udp,549.69,372.48,0,6,benign
4.056,icmp,189.72,190.93,0,6,benign
14.612,tcp,743.66,1101.72,0,12,u2r
0.264,icmp,19.7,26.13,0,20,dos
3.133,udp,275.22,214.17,0,5,benign
2.77,udp,115.19,78.55,0,3,probe
8.353,tcp,357.58,330.25,0,6,r2l
3.258,tcp,261.73,234.48,0,2,benign
5.715,tcp,290.4,241.41,0,1,benign
0.186,tcp,17.92,17.66,0,20,dos
3.036,udp,273.34,394.33,0,6,benign
5.801,udp,324.95,326.97,0,5,benign
10.96,udp,1234.62,982.38,0,9,u2r
6.886,tcp,376.71,348.53,0,4,benign
0.55,icmp,9.91,8.65,0,16,dos
4.938,tcp,273.63,182.61,0,4,benign
13.836,icmp,766.88,933.04,0,4,u2r
3.927,tcp,50.24,46.62,0,2,probe
0.262,icmp,43.95,39.7,1,25,dos
4.984,udp,15.24,18.19,0,4,benign
0.627,udp,342.93,287.28,0,1,benign
2.451,udp,317.15,238.45,0,2,benign
2.938,udp,166.49,222.35,0,5,benign
3.057,icmp,344.72,264.44,0,4,benign
4.607,udp,311.88,243.75,0,5,r2l
1.337,tcp,293.94,356.58,0,9,benign
2.765,icmp,298.59,275.13,0,6,benign
3.417,udp,107.19,84.33,1,4,probe
10.96,udp,614.44,475.57,0,5,r2l
4.09,icmp,343.85,302.65,0,1,benign
0.195,tcp,6.65,5.4,0,8,worm
13.807,tcp,1164.84,1455.32,0,3,u2r
5.96,udp,217.19,302.7,0,4,benign
0.194,icmp,19.48,13.63,0,13,dos
10.374,udp,1165.78,1262.51,0,5,u2r
0.245,tcp,313.37,265.11,0,6,benign
6.822,udp,253.26,248.33,0,11,benign
5.779,icmp,298.69,297.66,0,9,benign
9.652,udp,286.5,277.14,0,6,benign
0.142,icmp,46.51,31.68,0,14,dos
7.375,udp,229.76,156.6,0,3,benign
4.147,tcp,478.28,385.84,0,4,benign
6.082,tcp,453.68,309.98,0,7,benign
8.075,udp,274.7,324.69,0,4,benign
2.261,udp,139.94,116.63,0,6,probe
3.575,icmp,215.56,285.76,0,4,benign
5.93,icmp,180.79,163.72,0,5,benign
3.631,tcp,426.81,453.44,0,8,benign
6.749,udp,252.21,352.95,0,3,benign
0.91,tcp,29.05,26.0,0,26,dos
5.791,udp,187.56,189.57,0,4,benign
9.866,udp,954.81,906.3,0,0,r2l
5.182,tcp,171.89,187.75,0,7,benign
5.403,tcp,339.0,362.17,0,4,benign
1.887,icmp,144.74,181.0,0,7,probe
2.242,udp,77.88,103.05,0,6,benign
3.888,udp,298.99,267.93,0,7,benign
0.207,tcp,3.5,2.76,0,4,worm
0.656,udp,21.26,19.5,0,20,dos
3.325,udp,205.39,277.31,0,10,benign
7.718,udp,346.56,235.36,0,7,benign
2.745,udp,123.33,154.61,0,3,probe
3.366,udp,283.02,318.08,0,6,benign
2.721,tcp,241.42,213.53,0,5,benign
4.017,tcp,438.11,293.96,0,7,benign
4.365,tcp,322.97,248.26,0,4,benign
4.271,tcp,204.63,295.7,0,2,benign
2.475,udp,330.16,224.23,0,3,benign
5.017,icmp,186.92,242.3,0,6,benign
4.349,tcp,188.59,179.31,0,7,benign
13.507,udp,703.23,886.33,0,10,u2r
3.591,tcp,249.65,176.2,0,5,benign
6.653,tcp,174.67,177.97,0,5,benign
2.778,udp,295.66,252.9,0,0,benign
0.282,udp,4.93,5.06,1,7,worm
5.157,icmp,324.51,426.58,0,9,benign
2.416,icmp,252.98,260.36,0,2,benign
3.337,tcp,305.69,281.84,0,7,benign
7.255,icmp,591.1,612.67,0,1,r2l
5.196,udp,151.54,207.97,0,3,benign
5.459,udp,259.39,186.98,0,4,benign
7.152,tcp,233.42,302.03,0,1,benign
1.874,icmp,133.52,114.16,0,5,probe
7.871,tcp,212.32,211.18,0,5,benign
5.113,icmp,332.7,336.79,0,1,benign
6.49,icmp,287.48,249.25,0,6,r2l
4.15,icmp,310.9,391.63,0,10,benign
8.644,udp,365.78,477.34,0,4,benign
6.398,icmp,360.03,389.69,0,3,benign
1.68,udp,134.87,122.3,0,5,benign
3.692,tcp,123.65,103.06,0,5,benign
4.666,udp,200.08,189.52,0,3,benign
7.415,icmp,672.4,762.23,0,5,r2l
0.357,icmp,29.36,31.88,0,28,dos
0.525,udp,45.54,38.72,0,20,dos
10.664,tcp,565.51,772.0,0,4,u2r
1.187,icmp,23.56,23.95,0,22,dos
0.984,tcp,256.19,310.02,0,6,benign
2.174,icmp,169.44,253.93,0,7,benign
7.181,tcp,252.74,364.82,0,11,benign
0.75,tcp,40.65,60.37,0,5,probe
1.59,udp,109.95,110.27,0,4,probe
5.731,udp,66.15,83.72,0,9,benign
5.495,tcp,230.17,246.72,0,4,benign
4.803,icmp,219.21,181.03,0,6,benign
1.912,icmp,79.57,55.34,0,3,probe
5.977,tcp,218.96,174.18,0,8,benign
4.159,udp,254.79,331.07,0,2,benign
3.449,udp,191.49,192.05,0,2,probe
7.042,udp,227.76,247.92,0,5,benign
3.916,tcp,219.5,274.88,0,7,benign
6.977,udp,254.41,302.9,0,11,benign
3.089,icmp,192.72,280.72,0,4,benign
5.329,icmp,235.8,164.7,0,3,benign
7.297,icmp,210.71,181.43,0,7,benign
1.783,icmp,81.75,94.06,0,5,probe
4.675,icmp,284.74,326.45,0,6,benign
0.467,udp,41.24,29.13,1,23,dos
0.01,tcp,8.6,7.73,0,23,dos
7.763,icmp,280.5,208.8,0,2,benign
1.158,tcp,176.97,123.77,0,7,benign
5.122,udp,385.99,537.51,0,5,r2l
3.357,udp,354.29,247.2,0,6,benign
0.404,udp,17.94,16.21,0,13,dos
3.933,tcp,840.08,993.05,0,5,u2r
13.918,tcp,429.38,525.63,0,3,r2l
0.01,icmp,25.19,30.53,0,21,dos
0.488,tcp,16.68,22.48,1,22,dos
0.426,icmp,48.41,38.64,0,21,dos
3.049,tcp,162.98,124.9,0,6,probe
1.052,icmp,194.88,247.11,0,5,benign
0.668,icmp,22.1,26.43,0,14,dos
3.711,udp,155.63,161.75,0,7,probe
6.309,tcp,252.53,219.16,0,5,benign
0.884,icmp,41.2,31.44,0,19,dos
0.858,tcp,14.82,15.34,0,23,dos
0.115,tcp,14.34,18.18,0,21,dos
12.595,icmp,348.27,298.77,0,13,r2l
13.924,udp,923.3,689.66,0,10,r2l
1.919,icmp,253.36,189.24,0,8,benign
4.79,udp,142.47,155.89,0,5,benign
1.696,icmp,302.72,264.5,0,7,benign
6.086,udp,240.81,241.33,0,11,benign
4.859,icmp,288.11,319.55,0,6,benign
0.67,tcp,29.09,25.78,0,22,dos
0.181,tcp,37.93,31.89,0,18,dos
2.066,tcp,291.58,247.16,0,5,benign
4.572,udp,240.22,222.3,0,4,benign
8.009,icmp,227.81,230.44,0,4,benign
0.357,udp,24.28,30.12,1,16,dos
3.737,tcp,43.04,32.96,0,3,probe
2.219,tcp,278.85,215.57,0,5,benign
4.467,icmp,176.07,160.1,0,2,benign
3.916,icmp,203.07,244.82,0,3,benign
6.746,tcp,218.41,192.65,0,5,benign
5.195,tcp,386.73,282.7,0,4,benign
6.797,tcp,578.2,572.23,0,6,u2r
3.494,tcp,401.74,312.92,0,4,benign
4.582,udp,177.89,187.2,0,5,benign
4.756,tcp,231.62,178.27,0,4,benign
2.471,tcp,348.04,269.1,0,5,benign
0.417,tcp,197.2,250.58,0,3,benign
5.444,udp,277.74,249.4,0,3,benign
7.265,icmp,250.36,256.26,0,5,benign
1.591,udp,40.9,34.86,0,6,probe
5.528,icmp,1260.68,1100.45,0,7,u2r
5.446,tcp,200.35,224.81,0,6,benign
4.767,tcp,257.63,318.52,0,5,benign
6.331,tcp,323.4,465.37,0,6,r2l
0.392,udp,29.99,36.61,0,26,dos
8.447,udp,385.84,395.91,0,11,r2l
0.406,icmp,3.45,3.93,0,15,dos
2.281,tcp,97.3,121.88,0,3,probe
2.567,udp,165.71,185.91,0,3,benign
3.883,tcp,148.1,102.81,0,4,r2l
3.345,icmp,147.87,197.69,0,9,benign
3.926,icmp,162.72,240.22,1,5,benign
0.975,tcp,64.62,53.85,0,7,probe
3.203,udp,5.58,4.82,0,7,probe
3.798,tcp,931.94,775.82,0,2,u2r
0.436,icmp,22.92,28.34,0,18,dos
7.899,udp,171.18,166.41,0,7,benign
0.66,tcp,19.89,28.84,0,12,dos
6.575,icmp,276.21,267.9,0,5,r2l
0.505,udp,23.99,20.72,0,15,dos
18.347,udp,1042.05,1217.58,0,7,u2r
6.182,udp,220.55,306.09,0,6,benign
4.669,icmp,65.46,70.44,0,6,probe
10.968,tcp,526.78,444.27,0,4,r2l
7.656,icmp,250.16,316.95,0,6,benign
5.418,icmp,438.97,439.93,0,5,r2l
7.802,tcp,211.72,183.93,0,9,benign
3.262,icmp,222.59,242.48,0,9,benign
3.572,udp,379.93,276.43,0,7,benign
4.189,tcp,220.95,181.13,0,6,benign
4.812,udp,443.94,355.8,0,5,benign
3.476,tcp,197.63,220.69,0,2,benign
5.238,tcp,196.85,288.82,0,6,benign
1.772,tcp,112.31,141.73,0,1,probe
0.647,icmp,24.05,17.13,0,36,dos
0.194,tcp,6.56,9.0,0,22,dos
0.692,udp,35.88,52.41,0,26,dos
2.512,tcp,145.73,104.32,0,8,probe
6.106,icmp,248.88,177.16,0,5,benign
5.081,tcp,346.64,234.14,0,5,benign
3.009,tcp,166.23,212.08,0,6,benign
3.941,udp,287.97,324.35,0,4,benign
6.538,udp,175.73,223.42,0,3,benign
4.293,icmp,235.4,313.11,0,10,benign
6.96,udp,321.48,288.24,0,3,benign
2.632,tcp,191.48,164.37,0,2,benign
3.6,udp,269.16,267.47,0,6,benign
5.094,icmp,92.74,65.2,0,10,probe
3.907,udp,224.86,265.92,0,6,r2l
3.877,udp,159.82,214.35,0,7,benign
3.225,udp,70.11,70.14,0,4,probe
7.99,udp,218.92,209.9,0,10,benign
3.568,udp,62.09,58.06,0,4,probe
6.181,udp,480.86,403.61,0,2,r2l
0.163,tcp,7.95,8.67,0,8,worm
6.829,tcp,246.18,253.27,0,4,benign
4.639,icmp,225.94,284.75,0,7,benign
0.077,icmp,28.6,29.49,0,19,dos
5.073,icmp,141.37,199.45,0,7,benign
7.267,udp,181.14,202.88,0,2,benign
0.866,udp,20.37,19.22,0,34,dos
2.266,udp,113.35,76.58,0,5,probe
0.557,icmp,22.78,30.95,0,30,dos
6.117,udp,331.04,258.5,0,2,benign
3.746,icmp,487.57,578.77,0,8,r2l
5.361,tcp,179.49,142.76,0,5,benign
11.869,udp,1122.16,995.3,0,6,u2r
6.112,icmp,163.37,109.57,0,6,benign
0.225,icmp,9.72,8.18,0,0,worm
3.161,icmp,149.66,114.67,0,5,benign
1.157,icmp,296.86,231.21,0,5,benign
0.359,tcp,42.53,36.34,0,31,dos
2.896,tcp,360.31,320.54,0,1,benign
1.28,icmp,288.98,305.79,0,6,benign
3.51,icmp,491.54,652.35,0,4,r2l
5.68,tcp,210.81,243.06,0,6,benign
4.96,udp,241.72,161.27,0,4,benign
8.064,tcp,270.81,379.67,0,6,benign
9.367,tcp,584.97,534.12,0,2,r2l
7.823,udp,287.17,414.15,0,8,benign
4.46,udp,204.72,282.04,0,6,benign
2.997,udp,152.65,220.07,0,7,benign
10.273,udp,610.21,475.61,0,4,r2l
1.131,udp,173.88,158.81,0,4,probe
0.539,icmp,11.48,11.78,0,16,dos
5.262,icmp,186.74,215.82,0,1,benign
0.36,udp,23.69,24.86,1,24,dos
2.029,icmp,202.75,148.2,0,6,benign
7.058,icmp,62.66,71.59,0,6,benign
17.458,udp,1142.68,1311.81,0,7,u2r
6.721,icmp,181.23,250.88,0,5,benign
0.732,tcp,21.56,18.64,0,20,dos
0.101,icmp,3.3,2.39,0,3,worm
0.147,icmp,37.97,27.15,0,21,dos
4.622,icmp,449.49,347.85,0,2,benign
0.176,tcp,2.99,3.41,0,3,worm
7.26,tcp,280.85,303.89,0,7,benign
3.016,tcp,88.14,84.06,1,1,probe
0.083,icmp,38.36,47.73,0,18,dos
4.219,icmp,272.98,234.77,0,4,benign
1.439,tcp,43.97,51.93,0,6,benign
19.774,tcp,1230.15,1353.38,0,4,u2r
0.01,tcp,20.32,15.24,0,13,dos
4.273,icmp,70.62,93.93,0,3,probe
0.201,icmp,20.62,20.55,0,21,dos
8.222,icmp,288.86,320.17,0,3,benign
3.572,tcp,335.87,249.2,0,9,benign
1.881,udp,344.61,375.24,0,10,benign
5.183,udp,348.76,297.45,0,7,benign
4.761,icmp,217.86,237.86,0,7,benign
0.371,udp,20.41,23.09,0,13,dos
11.217,udp,543.55,475.19,0,4,r2l
0.897,icmp,11.45,17.09,1,19,dos
3.292,icmp,324.72,338.22,0,4,benign
4.897,udp,155.0,109.03,0,4,probe
0.522,udp,17.61,24.98,0,18,dos
7.533,icmp,202.04,171.09,0,3,benign
3.536,udp,139.73,143.77,0,7,probe
5.135,icmp,320.71,392.83,0,8,benign
13.653,icmp,540.7,809.44,0,3,r2l
0.279,udp,24.63,18.87,0,28,dos
1.126,udp,228.05,210.72,0,8,benign
4.541,tcp,195.72,280.23,0,6,benign
2.955,icmp,276.88,265.25,0,8,benign
0.516,icmp,20.64,18.07,0,17,dos
3.028,udp,399.5,328.41,0,6,benign
0.45,udp,6.62,5.88,0,5,worm
9.774,icmp,126.52,130.07,0,1,benign
5.777,icmp,175.2,194.66,0,1,benign
7.268,tcp,205.01,200.99,0,5,benign
0.024,tcp,11.83,11.43,0,29,dos
4.02,tcp,77.42,112.98,0,5,probe
0.152,udp,4.18,3.25,0,6,worm
0.345,tcp,26.0,34.54,0,13,dos
5.042,icmp,533.07,632.44,0,4,r2l
0.299,udp,26.4,20.09,0,19,dos
32.116,udp,744.59,1041.56,0,5,u2r
3.092,tcp,101.91,123.56,0,3,probe
3.014,udp,278.88,188.7,0,5,benign
5.188,udp,206.98,235.95,0,5,benign
3.829,udp,93.0,84.79,0,1,probe
2.18,udp,143.08,166.94,0,10,benign
8.921,tcp,162.79,210.74,0,4,benign
4.982,udp,274.03,217.65,0,4,benign
1.737,udp,132.93,147.21,0,6,probe
3.873,tcp,199.02,233.86,0,4,benign
4.674,udp,301.04,275.85,0,5,benign
0.163,icmp,8.69,7.56,0,7,worm
7.258,udp,343.46,229.56,0,3,benign
0.996,udp,28.51,31.3,0,22,dos
3.06,icmp,183.23,216.53,0,3,benign
12.492,udp,550.59,809.59,0,4,u2r
8.143,icmp,221.13,258.8,0,5,benign
4.088,icmp,150.86,128.69,0,10,benign
2.105,tcp,34.19,36.6,0,4,probe
2.347,icmp,179.25,213.63,0,5,benign
7.952,udp,149.0,213.44,0,4,benign
6.693,udp,302.91,266.29,0,4,benign
2.936,icmp,232.94,214.3,0,7,benign
10.991,tcp,354.66,423.56,0,3,r2l
2.488,tcp,124.61,94.17,0,3,probe
2.949,udp,259.68,255.45,0,10,benign
8.548,tcp,754.97,876.76,0,3,u2r
7.877,udp,175.33,171.63,0,3,benign
0.479,udp,14.91,15.0,0,21,dos
1.804,icmp,250.05,183.03,0,2,benign
3.658,icmp,55.13,55.46,0,6,probe
5.835,tcp,220.1,162.05,0,5,benign
6.147,udp,200.94,182.71,0,6,benign
2.236,tcp,275.11,264.69,1,6,benign
1.033,icmp,125.39,186.48,0,7,probe
6.714,tcp,150.9,127.52,0,5,benign
0.688,udp,19.5,23.82,0,12,dos
3.768,icmp,103.0,137.64,0,6,benign
3.986,tcp,221.82,223.79,0,5,benign
6.348,tcp,214.93,187.51,0,3,benign
5.088,tcp,182.5,268.09,0,7,benign
3.076,udp,272.43,368.03,0,2,benign
5.829,tcp,279.68,191.93,0,12,benign
2.835,icmp,405.88,361.3,0,5,benign
6.502,icmp,257.5,359.33,0,3,benign
5.578,udp,335.62,313.76,0,8,benign
4.579,tcp,165.39,217.34,0,8,benign
0.222,tcp,0.89,1.27,0,7,worm
4.664,icmp,217.48,195.17,0,7,benign
4.248,udp,109.23,150.43,0,4,benign
16.637,icmp,712.7,997.89,0,4,u2r
7.204,tcp,539.52,618.98,0,6,r2l
11.432,udp,590.94,598.3,0,6,r2l
0.539,udp,32.42,27.93,0,26,dos
4.201,udp,272.56,275.08,0,10,benign
4.765,udp,333.71,272.74,0,7,benign
0.515,icmp,29.7,23.9,0,24,dos
5.006,tcp,377.93,336.53,1,3,benign
2.925,tcp,166.51,138.7,0,7,probe
3.334,icmp,141.73,175.95,0,3,benign
8.151,tcp,279.15,413.93,0,6,benign
4.026,icmp,442.61,307.94,0,4,benign
10.138,tcp,1089.55,1367.3,0,8,u2r
1.078,tcp,435.79,304.87,0,6,benign
3.488,udp,88.53,84.47,0,6,probe
3.669,udp,195.96,170.57,0,8,benign
3.17,icmp,137.89,195.7,0,5,benign
3.836,udp,123.25,88.89,0,9,probe
4.343,icmp,295.66,350.74,0,3,benign
2.797,icmp,217.68,266.5,0,6,r2l
0.597,tcp,11.43,7.98,0,23,dos
4.837,tcp,281.99,192.69,0,5,benign
5.297,icmp,290.67,259.83,0,7,benign
8.132,tcp,127.88,125.25,0,1,benign
3.182,tcp,322.31,230.87,0,1,benign
5.498,icmp,66.76,99.44,0,7,benign
0.479,udp,331.53,301.5,0,2,benign
0.438,tcp,44.28,38.46,0,18,dos
0.456,tcp,33.33,39.01,0,16,dos
4.244,icmp,266.79,235.17,0,2,benign
0.64,udp,189.58,213.85,0,5,benign
5.262,icmp,311.59,389.45,0,1,benign
4.335,udp,200.51,264.27,0,12,benign
0.865,tcp,35.36,35.23,0,28,dos
6.251,udp,311.57,233.74,0,2,benign
5.255,tcp,133.42,170.97,0,5,benign
0.475,icmp,18.85,25.19,0,27,dos
7.099,tcp,284.39,262.85,0,3,benign
4.144,udp,192.34,144.16,0,4,probe
4.877,icmp,559.53,403.74,0,3,benign
3.671,tcp,230.23,319.74,0,8,benign
5.646,icmp,252.13,176.09,0,7,benign
7.573,icmp,298.91,317.65,0,8,benign
0.514,tcp,387.48,279.1,0,3,benign
7.873,udp,203.09,249.46,0,2,benign
2.751,udp,54.37,58.87,0,11,probe
0.557,udp,15.6,10.88,1,23,dos
4.511,icmp,204.96,286.89,0,5,benign
5.385,icmp,445.77,330.16,0,3,benign
2.641,tcp,41.95,33.52,0,3,probe
7.876,udp,327.29,357.5,0,5,benign
3.982,tcp,115.38,88.25,0,2,probe
8.826,tcp,182.8,163.11,1,3,benign
3.888,udp,457.6,415.74,0,8,r2l
4.276,tcp,297.48,291.18,0,6,benign
4.881,tcp,256.01,281.97,0,5,benign
0.736,icmp,20.45,25.5,0,24,dos
6.757,icmp,326.86,229.93,0,5,benign
6.948,udp,170.09,173.33,0,6,benign
5.004,icmp,279.18,340.11,0,5,benign
5.908,udp,297.04,239.18,0,6,benign
3.535,tcp,69.26,92.46,0,5,benign
0.643,udp,33.93,24.11,0,18,dos
15.864,tcp,1398.77,1091.88,0,7,u2r
0.394,udp,16.92,11.51,0,21,dos
0.267,icmp,10.1,11.76,0,18,dos
7.997,tcp,234.71,329.42,0,6,benign
0.388,tcp,23.49,27.44,0,17,dos
4.565,icmp,182.77,146.2,0,10,benign
4.114,icmp,86.94,83.65,0,5,probe
0.853,tcp,18.97,22.12,0,14,dos
5.758,tcp,316.39,358.55,0,9,benign
0.256,tcp,162.72,174.5,0,3,benign
6.59,icmp,179.9,205.3,0,4,benign
1.822,udp,322.78,248.02,0,12,benign
5.729,icmp,264.75,355.09,0,2,benign
9.428,icmp,209.66,156.43,0,8,benign
2.64,udp,260.44,288.51,0,9,benign
0.182,udp,24.87,21.73,0,20,dos
3.466,icmp,241.6,299.75,0,6,benign
1.024,udp,0.52,0.48,0,15,dos
8.232,udp,159.87,119.89,0,4,benign
9.336,tcp,397.96,323.18,0,4,r2l
2.191,tcp,166.83,164.58,0,5,benign
5.451,tcp,256.04,349.83,0,6,r2l
3.697,icmp,21.81,26.4,0,8,probe
8.031,icmp,476.56,518.43,0,4,r2l
3.12,udp,88.41,98.75,0,2,probe
1.21,udp,28.86,33.37,1,23,dos
1.519,udp,83.49,69.61,0,6,probe
0.997,udp,288.67,254.1,0,7,benign
7.419,icmp,177.44,258.17,0,6,benign
7.97,icmp,100.78,93.09,0,6,benign
5.974,tcp,324.38,286.52,0,2,benign
4.37,tcp,235.48,221.18,0,4,benign
6.337,tcp,289.49,277.48,0,3,benign
0.01,tcp,301.98,244.9,0,3,benign
5.23,udp,253.47,245.34,0,4,benign
0.401,tcp,34.68,35.38,0,14,dos
2.91,udp,255.01,270.64,0,3,benign
3.72,tcp,230.94,160.14,0,7,benign
4.241,udp,69.92,102.11,0,7,benign
0.259,udp,32.47,25.16,0,19,dos
0.358,tcp,3.95,5.8,0,2,worm
3.885,tcp,121.6,166.37,0,5,benign
3.967,udp,390.27,278.47,0,9,benign
1.637,udp,104.43,77.08,0,3,probe
4.492,udp,318.69,474.51,0,2,benign
7.6,tcp,349.64,255.96,0,4,benign
2.8,tcp,253.79,192.42,0,5,benign
7.055,udp,279.89,267.41,0,4,benign
1.538,udp,119.96,134.35,0,4,probe
5.752,udp,226.62,192.06,0,0,benign
10.231,tcp,559.44,602.76,0,5,r2l
3.185,udp,249.91,290.47,0,4,benign
4.359,udp,277.26,313.1,0,3,benign
4.176,udp,288.12,244.18,0,6,benign
9.563,tcp,347.19,321.13,0,5,benign
6.076,tcp,123.34,179.12,0,2,benign
13.133,icmp,486.66,588.87,0,13,r2l
0.304,icmp,16.08,23.47,0,19,dos
8.104,tcp,298.02,298.09,0,6,benign
1.839,tcp,440.65,324.97,0,2,benign
3.294,icmp,283.84,331.01,0,3,benign
5.772,udp,175.11,155.09,0,3,benign
6.331,tcp,209.77,254.65,0,5,benign
4.997,tcp,223.94,300.31,0,5,benign
6.132,tcp,257.18,378.56,0,3,benign
6.218,udp,386.98,513.06,0,4,r2l
6.512,tcp,158.68,215.62,0,10,benign
17.233,tcp,1104.86,1007.73,0,6,u2r
1.286,tcp,101.78,129.54,0,4,probe
0.2,tcp,39.61,29.44,0,18,dos
5.489,tcp,269.68,223.81,0,4,benign
1.963,udp,126.74,89.37,0,2,probe
5.237,udp,275.76,312.55,0,8,benign
10.625,icmp,103.16,113.43,0,2,benign
7.074,udp,333.48,324.09,0,4,r2l
1.511,udp,268.88,346.41,0,4,benign
0.676,udp,42.35,29.96,1,22,dos
4.594,icmp,281.21,310.75,0,2,benign
0.294,icmp,0.55,0.55,0,6,worm
